iter	Logloss
788	0.3032960096
789	0.3032224294
790	0.3031819126
791	0.3030463475
792	0.3029011011
793	0.3027699812
794	0.3026930858
795	0.3025751861
796	0.3025390191
797	0.3024770061
798	0.3022790425
799	0.3021990208
800	0.3020798196
801	0.3020548349
802	0.3020162309
803	0.3019667064
804	0.3018763267
805	0.3016663931
806	0.3015626968
807	0.3014981977
808	0.3014200101
809	0.3013755905
810	0.3012753877
811	0.301178178
812	0.3011081778
813	0.3010689025
814	0.3010392019
815	0.3009137561
816	0.3008864048
817	0.3008410154
818	0.3007022475
819	0.3006319383
820	0.3005454957
821	0.3004868388
822	0.3004752016
823	0.3003982201
824	0.3003605968
825	0.300353044
826	0.3001786289
827	0.2999001269
828	0.2998160152
829	0.2997464702
830	0.2997132099
831	0.2995813222
832	0.2994909182
833	0.2994484043
834	0.2993772007
835	0.299305299
836	0.2992828061
837	0.299121413
838	0.299056214
839	0.2989430361
840	0.2987267201
841	0.298691006
842	0.2984726456
843	0.2984390883
844	0.2983593883
845	0.2982819745
846	0.2981850311
847	0.2979739423
848	0.2978950785
849	0.2977540012
850	0.2976988366
851	0.2976730137
852	0.2976349792
853	0.2975189325
854	0.2973742152
855	0.2972767877
856	0.2971212635
857	0.2970951759
858	0.2970041143
859	0.2969240073
860	0.2968438298
861	0.2967687972
862	0.2966969225
863	0.2966423491
864	0.2965560067
865	0.2965048936
866	0.2963933763
867	0.2963510498
868	0.2962620459
869	0.2961473708
870	0.2960363477
871	0.295975524
872	0.2958255359
873	0.2957691778
874	0.2956832435
875	0.2955916159
876	0.2954253595
877	0.2952376885
878	0.295199353
879	0.2951583455
880	0.2951074536
881	0.2950368326
882	0.2949869358
883	0.2948195173
884	0.2946157585
885	0.2945832994
886	0.2945406714
887	0.2944869565
888	0.294436778
889	0.2943501682
890	0.2942813946
891	0.2941796561
892	0.2941310064
893	0.2940660571
894	0.2939645539
895	0.2938500572
896	0.2937732235
897	0.2937237941
898	0.2936288738
899	0.2935631441
900	0.2935330461
901	0.2934740236
902	0.2934018312
903	0.293335228
904	0.2933019217
905	0.2931461658
906	0.2930944955
907	0.2930828145
908	0.2929333403
909	0.2928759546
910	0.2928431902
911	0.2927933032
912	0.2924622323
913	0.2923981191
914	0.2923417175
915	0.2922626723
916	0.2922238824
917	0.2921770702
918	0.2920701998
919	0.2920054949
920	0.2919332013
921	0.2918509672
922	0.2917930638
923	0.2917352562
924	0.2916774406
925	0.2916137955
926	0.2915792377
927	0.2915480157
928	0.2915028825
929	0.2914250242
930	0.2913744015
931	0.2912964737
932	0.2910740439
933	0.2910350843
934	0.2908733265
935	0.2906332196
936	0.2905338164
937	0.290450247
938	0.2903357414
939	0.2902725007
940	0.2901997447
941	0.290181481
942	0.2901061932
943	0.2900335283
944	0.2899843969
945	0.2899325774
946	0.289772401
947	0.289700838
948	0.2896276674
949	0.2895693897
950	0.289337954
951	0.289265249
952	0.2892137558
953	0.2891557408
954	0.2890502328
955	0.2890170045
956	0.2889475474
957	0.2889014872
958	0.2888422283
959	0.2885752311
960	0.288314412
961	0.2882654448
962	0.2879796622
963	0.2879099352
964	0.2878710718
965	0.2876219681
966	0.2874061626
967	0.2872173449
968	0.2871722151
969	0.2871326035
970	0.2869682591
971	0.2868550601
972	0.2867790164
973	0.2865451847
974	0.2864892583
975	0.2863961333
976	0.2861392255
977	0.2859608457
978	0.2859202164
979	0.2858314111
980	0.28577483
981	0.285734513
982	0.2856562649
983	0.2856135392
984	0.2855641784
985	0.2854941624
986	0.2853402263
987	0.2852596771
988	0.2850212566
989	0.2848867254
990	0.284815388
991	0.2846233341
992	0.2845733251
993	0.2843781764
994	0.2842405589
995	0.2841697555
996	0.2841179968
997	0.283880873
998	0.2837320869
999	0.2836662277
